地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
85,20,5115350,1,20251227,1855,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,202512271855,35.25565403414135,137.573829,,,,,,,,,,,,
85,20,5115360,1,20251227,1855,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,202512271855,35.37231503429151,137.677606,,,,,,,,,,,,
85,20,5115370,1,20251227,1855,19,0,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,35.50121594445591,137.794953,,,,,,,,,,,,
85,20,5115380,1,20251227,1855,33,0,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,35.71541168472551,137.9379522,,,,,,,,,,,,
85,23,5115530,1,20251227,1855,26,3,0,0,0,0,0,37,4,0,0,0,0,0,3,202512271855,35.06429103389226,137.11723,,,,,,,,,,,,
85,21,5115610,1,20251227,1855,123,2,0,0,0,0,0,130,5,0,0,0,0,0,3,202512271855,35.39814591432458,136.7848921,,,,,,,,,,,,
85,21,5115630,1,20251227,1855,20,0,0,0,0,0,0,27,1,0,0,0,0,0,3,202512271855,35.73557476475065,136.9518113,,,,,,,,,,,,
85,21,5115650,1,20251227,1855,11,0,0,0,0,0,0,13,3,0,0,0,0,0,3,202512271855,35.88316975493347,136.85442030000002,,,,,,,,,,,,
85,21,5115680,1,20251227,1855,3,0,0,0,0,0,0,3,1,0,0,0,0,0,3,202512271855,35.99802490507423,136.9009352,,,,,,,,,,,,
85,21,5115820,1,20251227,1855,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,202512271855,36.18407203529936,137.542187,,,,,,,,,,,,
85,22,5123510,1,20251227,1855,33,1,0,0,0,0,0,39,2,0,0,0,0,0,3,202512271855,35.141546483993245,139.1103673,,,,,,,,,,,,
85,20,5125390,1,20251227,1855,24,0,0,0,0,0,0,31,1,0,0,0,0,0,3,202512271855,35.876706504925515,137.9806852,,,,,,,,,,,,
85,23,5311910,1,20251227,1855,65,4,0,0,0,0,0,63,2,0,0,0,0,0,3,202512271855,35.124239273970666,136.856963,,,,,,,,,,,,
86,,6110010,1,20251227,1855,36,0,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,34.938138216795814,136.265283823013,,,,,,,,,,,,
86,,6110020,1,20251227,1855,33,2,0,0,0,0,0,28,2,0,0,0,0,0,3,202512271855,34.990936305895495,136.115165948867,,,,,,,,,,,,
86,,6110030,1,20251227,1855,50,3,4,0,0,0,0,62,0,3,0,0,0,0,3,202512271855,35.005385003512316,135.956851243972,,,,,,,,,,,,
86,,6110040,1,20251227,1855,14,1,0,0,0,0,0,33,2,0,0,0,0,0,3,202512271855,34.95699292997823,135.913501381874,,,,,,,,,,,,
86,,6110050,1,20251227,1855,63,1,0,0,0,0,0,81,4,0,0,0,0,0,3,202512271855,34.99087038445861,135.844525694847,,,,,,,,,,,,
86,,6110060,1,20251227,1855,128,5,0,0,0,0,0,119,10,0,0,0,0,0,3,202512271855,34.99142632024544,135.831109285354,,,,,,,,,,,,
86,,6110070,1,20251227,1855,101,5,0,0,0,0,0,95,3,0,0,0,0,0,3,202512271855,34.98630409707048,135.82777261734,,,,,,,,,,,,
86,,6110080,1,20251227,1855,97,10,0,0,0,0,0,88,9,0,0,0,0,0,3,202512271855,34.91099177877929,135.744452476501,,,,,,,,,,,,
86,,6110090,1,20251227,1855,143,10,0,0,0,0,0,124,10,0,0,0,0,0,3,202512271855,34.805311519271704,135.649480819702,,,,,,,,,,,,
86,,6110100,1,20251227,1855,42,2,0,0,0,0,0,40,1,0,0,0,0,0,3,202512271855,34.81945711253497,135.720393061637,,,,,,,,,,,,
86,,6110110,1,20251227,1855,62,3,0,0,0,0,0,62,1,0,0,0,0,0,3,202512271855,34.71960434074075,135.436824560165,,,,,,,,,,,,
86,,6110120,1,20251227,1855,42,2,0,0,0,0,0,70,0,0,0,0,0,0,3,202512271855,34.64078623273222,135.106242299079,,,,,,,,,,,,
86,,6110130,1,20251227,1855,123,9,0,0,0,0,0,142,16,0,0,0,0,0,3,202512271855,34.75756172115131,134.859353005886,,,,,,,,,,,,
86,,6110150,1,20251227,1855,79,5,0,0,0,0,0,72,8,0,0,0,0,0,3,202512271855,34.847425137493005,134.578367471694,,,,,,,,,,,,
86,,6110160,1,20251227,1855,51,1,0,0,0,0,0,99,3,0,0,0,0,0,3,202512271855,34.824513790274004,134.512607753276,,,,,,,,,,,,
86,,6110170,1,20251227,1855,15,2,0,0,0,0,0,33,3,0,0,0,0,0,3,202512271855,36.23649392464164,136.286623477935,,,,,,,,,,,,
86,,6110180,1,20251227,1855,10,0,0,0,0,0,0,7,0,0,0,0,0,0,3,202512271855,35.792989034822035,136.092793,,,,,,,,,,,,
86,,6110190,1,20251227,1855,14,0,0,0,0,0,0,9,2,0,0,0,0,0,3,202512271855,35.62256603460919,136.08205800000002,,,,,,,,,,,,
86,,6110200,1,20251227,1855,33,1,0,0,0,0,0,31,0,0,0,0,0,0,3,202512271855,35.319800029709974,136.279370784759,,,,,,,,,,,,
86,,6110210,1,20251227,1855,53,2,0,0,0,0,0,42,2,0,0,0,0,0,3,202512271855,35.25049070224537,136.262805461883,,,,,,,,,,,,
86,,6110220,1,20251227,1855,66,92,0,0,0,0,0,49,113,0,0,0,0,0,3,202512271855,35.135413702721344,136.168110072612,,,,,,,,,,,,
86,,6110230,1,20251227,1855,38,1,0,0,0,0,0,43,0,0,0,0,0,0,3,202512271855,35.05193480694747,136.028718352317,,,,,,,,,,,,
86,,6110240,1,20251227,1855,54,0,0,0,0,0,0,78,1,0,0,0,0,0,3,202512271855,34.97508726487281,135.666646957397,,,,,,,,,,,,
86,,6110250,1,20251227,1855,72,4,0,0,0,0,0,62,0,0,0,0,0,0,3,202512271855,35.290674394918256,135.122528672218,,,,,,,,,,,,
86,,6110260,1,20251227,1855,21,2,0,0,0,0,0,11,1,0,0,0,0,0,3,202512271855,35.33418386481987,134.859425425529,,,,,,,,,,,,
86,,6110270,1,20251227,1855,14,0,0,0,0,0,0,10,0,0,0,0,0,0,3,202512271855,35.37906081109355,134.782794713974,,,,,,,,,,,,
86,,6110280,1,20251227,1855,2,0,0,0,0,0,0,5,0,0,0,0,0,0,3,202512271855,35.39752934547739,134.617635011672,,,,,,,,,,,,
86,,6110290,1,20251227,1855,14,0,0,0,0,0,0,11,2,0,0,0,0,0,3,202512271855,35.3445505431606,136.408736407756,,,,,,,,,,,,
86,,6110300,1,20251227,1855,39,2,0,0,0,0,0,38,0,0,0,0,0,0,3,202512271855,34.929386538763445,135.767959356307,,,,,,,,,,,,
86,,6110310,1,20251227,1855,119,5,0,0,0,0,0,63,2,0,0,0,0,0,3,202512271855,34.692826863672394,135.811829566955,,,,,,,,,,,,
86,,6110320,1,20251227,1855,84,2,0,0,0,0,0,99,3,0,0,0,0,0,3,202512271855,34.49633103313339,135.742759,,,,,,,,,,,,
86,,6110330,1,20251227,1855,65,0,0,0,0,0,0,70,0,0,0,0,0,0,3,202512271855,34.255336527005475,135.221571922302,,,,,,,,,,,,
86,,6110340,1,20251227,1855,73,2,0,0,0,0,0,78,1,0,0,0,0,0,3,202512271855,34.59261679509626,135.476585626602,,,,,,,,,,,,
86,,6110350,1,20251227,1855,131,5,0,0,0,0,0,103,4,0,0,0,0,0,3,202512271855,34.492391818044126,135.423381328582,,,,,,,,,,,,
86,,6110361,1,20251227,1855,30,2,0,0,0,0,0,41,2,0,0,0,0,0,3,202512271855,34.27701629033371,135.164935521261,,,,,,,,,,,,
86,,6110362,1,20251227,1855,41,1,0,0,0,0,0,66,1,0,0,0,0,0,3,202512271855,34.265713194676096,135.165954437361,,,,,,,,,,,,
86,,6110370,1,20251227,1855,11,0,0,0,0,0,0,24,0,0,0,0,0,0,3,202512271855,35.61308303459727,135.971192,,,,,,,,,,,,
86,,6110380,1,20251227,1855,22,0,0,0,0,0,0,5,0,0,0,0,0,0,3,202512271855,35.486004106628485,135.463869273662,,,,,,,,,,,,
86,,6110390,1,20251227,1855,14,0,0,0,0,0,0,13,0,0,0,0,0,0,3,202512271855,35.30401991598347,135.272947382363,,,,,,,,,,,,
86,,6110410,1,20251227,1855,20,0,0,0,0,0,0,25,1,0,0,0,0,0,3,202512271855,34.99524305806187,134.558363556861,,,,,,,,,,,,
86,,6110420,1,20251227,1855,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,202512271855,35.281340854617625,134.54649746418,,,,,,,,,,,,
86,,6110430,1,20251227,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202512271855,33.577233165562106,135.427241160067,,,,,,,,,,,,
86,,6110440,1,20251227,1855,45,1,0,0,0,0,0,37,2,0,0,0,0,0,3,202512271855,34.143380032647656,135.20039,,,,,,,,,,,,
86,,6110450,1,20251227,1855,56,8,0,0,0,0,0,63,11,0,0,0,0,0,3,202512271855,34.71254919312948,135.425688028335,,,,,,,,,,,,
86,,6110460,1,20251227,1855,16,0,0,0,0,0,0,12,0,0,0,0,0,0,3,202512271855,35.431053158155514,136.016224622726,,,,,,,,,,,,
86,,6110470,1,20251227,1855,33,2,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,35.21341864052877,135.925826132297,,,,,,,,,,,,
86,,6110500,1,20251227,1855,26,3,0,0,0,0,0,21,4,0,0,0,0,0,3,202512271855,35.10094221794055,135.892639160156,,,,,,,,,,,,
86,,6110510,1,20251227,1855,16,0,0,0,0,0,0,31,2,0,0,0,0,0,3,202512271855,35.080206671418715,135.881878137588,,,,,,,,,,,,
86,,6110520,1,20251227,1855,94,3,0,0,0,0,0,19,8,12,0,0,0,0,3,202512271855,35.00895503826151,135.838812589645,,,,,,,,,,,,
86,,6110530,1,20251227,1855,65,8,0,0,0,0,0,60,10,0,0,0,0,0,3,202512271855,34.8925928963683,135.684016942977,,,,,,,,,,,,
86,,6110540,1,20251227,1855,48,1,0,0,0,0,0,52,4,0,0,0,0,0,3,202512271855,34.686726631641484,134.982630014419,,,,,,,,,,,,
86,,6110550,1,20251227,1855,,,,0,0,0,1,,,,0,0,0,1,3,202512271855,35.04658141349765,134.987468719482,,,,,,,,,,,,
86,,6110650,1,20251227,1855,,,,0,0,0,1,,,,0,0,0,1,3,202512271855,34.53594852398045,135.777744054,,,,,,,,,,,,
86,,6110670,1,20251227,1855,71,4,0,0,0,0,0,57,3,0,0,0,0,0,3,202512271855,34.486465033119956,135.763168,,,,,,,,,,,,
86,,6110700,1,20251227,1855,50,2,0,0,0,0,0,40,5,0,0,0,0,0,3,202512271855,34.36883103295914,135.698397,,,,,,,,,,,,
86,,6110710,1,20251227,1855,44,3,0,0,0,0,0,39,3,0,0,0,0,0,3,202512271855,34.346251032928144,135.675464,,,,,,,,,,,,
86,,6110720,1,20251227,1855,44,2,0,0,0,0,0,32,3,0,0,0,0,0,3,202512271855,34.34307531292378,135.6723947,,,,,,,,,,,,
86,,6110730,1,20251227,1855,27,2,0,0,0,0,0,32,1,0,0,0,0,0,3,202512271855,34.3344353954711,135.643944740295,,,,,,,,,,,,
86,,6110740,1,20251227,1855,25,1,0,0,0,0,0,34,4,0,0,0,0,0,3,202512271855,34.32057809029414,135.595622062683,,,,,,,,,,,,
86,,6110750,1,20251227,1855,40,5,0,0,0,0,0,58,4,0,0,0,0,0,3,202512271855,34.30420703287028,135.508371,,,,,,,,,,,,
86,,6110760,1,20251227,1855,27,3,0,0,0,0,0,43,5,0,0,0,0,0,3,202512271855,34.300277802864876,135.49583333,,,,,,,,,,,,
86,,6110765,1,20251227,1855,32,0,0,0,0,0,0,32,4,0,0,0,0,0,3,202512271855,34.293299032855266,135.42037,,,,,,,,,,,,
86,,6110780,1,20251227,1855,30,0,0,0,0,0,0,39,3,0,0,0,0,0,3,202512271855,34.290835032851874,135.406025,,,,,,,,,,,,
86,,6110790,1,20251227,1855,19,0,0,0,0,0,0,17,3,0,0,0,0,0,3,202512271855,34.28766234793788,135.279854549589,,,,,,,,,,,,
86,,6110810,1,20251227,1855,4,1,0,0,0,0,0,1,1,0,0,0,0,0,3,202512271855,35.91898971813652,136.6293598948,,,,,,,,,,,,
86,,6110820,1,20251227,1855,4,1,0,0,0,0,0,1,1,0,0,0,0,0,3,202512271855,35.963561035032136,136.602468,,,,,,,,,,,,
86,,6110840,1,20251227,1855,5,0,0,0,0,0,0,2,0,0,0,0,0,0,3,202512271855,35.98949103506382,136.526729,,,,,,,,,,,,
86,,6110860,1,20251227,1855,20,0,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,36.062580031168245,136.445198357105,,,,,,,,,,,,
86,,6110870,1,20251227,1855,13,3,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,36.074224272699254,136.374473869296,,,,,,,,,,,,
86,,6110880,1,20251227,1855,9,2,0,0,0,0,0,26,0,0,0,0,0,0,3,202512271855,36.086521994378465,136.324462164098,,,,,,,,,,,,
86,,6110980,1,20251227,1855,15,0,0,0,0,0,0,6,1,0,0,0,0,0,3,202512271855,35.30511375498357,134.89226102828903,,,,,,,,,,,,
86,,6111020,1,20251227,1855,70,10,0,0,0,0,0,1,0,0,0,0,0,0,3,202512271855,34.61538892329484,135.8745,,,,,,,,,,,,
86,,6111030,1,20251227,1855,21,1,0,0,0,0,0,16,0,0,0,0,0,0,3,202512271855,33.670648031981166,135.947246,,,,,,,,,,,,
86,,6111040,1,20251227,1855,21,1,0,0,0,0,0,8,1,0,0,0,0,0,1,202512271855,33.74362082208521,135.40352793,,,,,,,,,,,,
86,,6111050,1,20251227,1855,17,0,1,0,0,0,0,11,1,0,0,0,0,0,1,202512271855,33.67806806199178,135.40361475,,,,,,,,,,,,
86,,6111060,1,20251227,1855,21,0,0,0,0,0,0,18,0,0,0,0,0,0,1,202512271855,33.63743103193369,135.410147,,,,,,,,,,,,
86,,6111070,1,20251227,1855,3,0,0,0,0,0,0,12,0,0,0,0,0,0,1,202512271855,33.56605113183135,135.49421066,,,,,,,,,,,,
86,,6111080,1,20251227,1855,11,0,0,0,0,0,0,9,1,0,0,0,0,0,1,202512271855,33.53123967178131,135.54653822,,,,,,,,,,,,
86,,6111090,1,20251227,1855,11,0,0,0,0,0,0,18,0,0,0,0,0,0,3,202512271855,33.620083251908845,135.91802864,,,,,,,,,,,,
86,,6111094,1,20251227,1855,13,0,0,0,0,0,0,19,0,0,0,0,0,0,3,202512271855,33.73308003207021,136.004619,,,,,,,,,,,,
86,,6111100,1,20251227,1855,34,1,0,0,0,0,0,28,0,0,0,0,0,0,3,202512271855,34.29138892285263,135.3613889,,,,,,,,,,,,
87,,7110010,1,20251227,1855,34,8,0,0,0,0,0,28,4,0,0,0,0,0,3,202512271855,34.7397814534622,134.1635598,,,,,,,,,,,,
87,,7110030,1,20251227,1855,74,12,0,0,0,0,0,92,4,0,0,0,1,0,3,202512271855,34.5766214332424,133.720196,,,,,,,,,,,,
87,,7110040,1,20251227,1855,34,0,0,0,0,0,0,33,4,0,0,0,0,0,3,202512271855,34.51540182315934,133.565914,,,,,,,,,,,,
87,,7110100,1,20251227,1855,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,202512271855,35.525440034486614,134.401402,,,,,,,,,,,,
87,,7110120,1,20251227,1855,7,0,0,0,0,0,0,5,0,0,0,0,0,0,3,202512271855,35.52073503448066,133.602321,,,,,,,,,,,,
87,,7110130,1,20251227,1855,60,4,0,0,0,0,0,49,3,0,0,0,0,0,3,202512271855,35.41880503435098,133.370183,,,,,,,,,,,,
87,,7110140,1,20251227,1855,45,1,0,0,0,0,0,26,0,0,0,0,0,0,3,202512271855,35.42972217436492,133.16019770000003,,,,,,,,,,,,
87,,7110150,1,20251227,1855,40,1,0,0,0,0,0,53,4,0,0,0,0,0,3,202512271855,35.41501435434614,132.9291201,,,,,,,,,,,,
87,,7110160,1,20251227,1855,5,0,0,0,0,0,0,6,0,0,0,0,0,0,3,202512271855,35.220801104096246,132.5117898,,,,,,,,,,,,
87,,7110170,1,20251227,1855,19,0,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,34.75449303348189,131.907185,,,,,,,,,,,,
87,,7110210,1,20251227,1855,8,1,0,0,0,0,0,21,0,0,0,0,0,0,3,202512271855,34.8389208935946,133.9257149,,,,,,,,,,,,
87,,7110220,1,20251227,1855,,,,0,0,0,1,,,,0,0,0,1,3,202512271855,35.19265103405972,134.203535,,,,,,,,,,,,
87,,7110260,1,20251227,1855,25,0,0,0,0,0,0,13,0,0,0,0,0,0,3,202512271855,33.97988891241918,132.1977222,,,,,,,,,,,,
87,,7110270,1,20251227,1855,10,1,0,0,0,0,0,6,0,0,0,0,0,0,3,202512271855,34.65950003335435,131.6773889,,,,,,,,,,,,
87,,7110280,1,20251227,1855,14,1,0,0,0,0,0,13,1,0,0,0,0,0,3,202512271855,34.419861143029046,131.4097778,,,,,,,,,,,,
87,,7110290,1,20251227,1855,29,2,0,0,0,0,0,14,0,0,0,0,0,0,3,202512271855,34.371805582963226,131.1861389,,,,,,,,,,,,
87,,7110320,1,20251227,1855,16,0,0,0,0,0,0,14,1,0,0,0,0,0,3,202512271855,33.95763808238793,132.1366533,,,,,,,,,,,,
87,,7310050,1,20251227,1855,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,202512271855,35.52642103448786,134.014803,,,,,,,,,,,,
87,,7310070,1,20251227,1855,5,0,0,0,0,0,0,15,1,0,0,0,0,0,3,202512271855,35.51442503447265,134.020507,,,,,,,,,,,,
87,,7310080,1,20251227,1855,20,0,0,0,0,0,0,31,0,0,0,0,0,0,3,202512271855,35.50773503446417,133.951629,,,,,,,,,,,,
87,,7310100,1,20251227,1855,9,0,0,0,0,0,0,5,1,0,0,0,0,0,3,202512271855,35.508808034465545,133.493736,,,,,,,,,,,,
87,,7310110,1,20251227,1855,33,1,0,0,0,0,0,36,1,0,0,0,0,0,3,202512271855,35.39772612432404,132.8747235,,,,,,,,,,,,
87,,7310120,1,20251227,1855,10,2,0,0,0,0,0,12,0,0,0,0,0,0,3,202512271855,35.068629523897954,132.3222435,,,,,,,,,,,,
87,,7310130,1,20251227,1855,32,0,0,0,0,0,0,12,1,0,0,0,0,0,3,202512271855,35.419582034351976,134.259336,,,,,,,,,,,,
87,,7310150,1,20251227,1855,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,202512271855,34.9738037337733,132.7317309,,,,,,,,,,,,
87,,7310160,1,20251227,1855,5,0,0,0,0,0,0,2,0,0,0,0,0,0,3,202512271855,35.117460163961816,132.778337,,,,,,,,,,,,
87,,7310170,1,20251227,1855,39,0,0,0,0,0,0,37,1,0,0,0,0,0,3,202512271855,34.705264123415894,133.7151146,,,,,,,,,,,,
87,,7310180,1,20251227,1855,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3,202512271855,34.38963891298768,131.3651944,,,,,,,,,,,,
87,,7310190,1,20251227,1855,5,5,0,0,0,0,0,16,0,0,0,0,0,0,3,202512271855,35.48752003443851,134.19798,,,,,,,,,,,,
87,,7310200,1,20251227,1855,39,3,0,0,0,0,0,14,0,0,0,0,0,0,3,202512271855,35.56082603453137,134.284636,,,,,,,,,,,,
87,,7310210,1,20251227,1855,28,0,0,0,0,0,0,13,1,0,0,0,0,0,3,202512271855,35.50841503446504,133.518074,,,,,,,,,,,,
87,,7310220,1,20251227,1855,12,1,0,0,0,0,0,26,1,0,0,0,0,0,3,202512271855,35.527027804488625,134.13269444,,,,,,,,,,,,
87,,7310230,1,20251227,1855,,,,0,0,0,1,,,,0,0,0,1,3,202512271855,35.51102780446835,134.20186111,,,,,,,,,,,,
87,,7310240,1,20251227,1855,,,,0,0,0,1,,,,0,0,0,1,3,202512271855,35.397000034323106,134.20377777,,,,,,,,,,,,
87,,7310250,1,20251227,1855,12,0,0,0,0,0,0,17,1,0,0,0,0,0,3,202512271855,35.21870003409352,134.3247,,,,,,,,,,,,
87,,7310260,1,20251227,1855,12,0,0,0,0,0,0,12,0,0,0,0,0,0,3,202512271855,35.132156843980994,132.4019922,,,,,,,,,,,,
87,,7310270,1,20251227,1855,8,0,0,0,0,0,0,5,0,0,0,0,0,0,3,202512271855,35.08573619392036,132.3490609,,,,,,,,,,,,
87,,7310280,1,20251227,1855,7,1,0,0,0,0,0,7,0,0,0,0,0,0,3,202512271855,35.076671573908484,132.335387,,,,,,,,,,,,
87,,7310290,1,20251227,1855,20,2,0,0,0,0,0,10,1,0,0,0,0,0,3,202512271855,34.88220003365212,132.0657,,,,,,,,,,,,
87,,7310300,1,20251227,1855,20,1,0,0,0,0,0,5,1,0,0,0,0,0,3,202512271855,34.86980443363566,132.0662027,,,,,,,,,,,,
87,,7310350,1,20251227,1855,22,0,0,0,0,0,0,11,0,0,0,0,0,0,3,202512271855,34.83580109359045,131.9999083,,,,,,,,,,,,
87,,7310410,1,20251227,1855,31,0,0,0,0,0,0,29,1,0,0,0,0,0,3,202512271855,35.21593257408993,132.5144274,,,,,,,,,,,,
87,,7310420,1,20251227,1855,20,1,0,0,0,0,0,21,4,0,0,0,0,0,3,202512271855,35.275470134166945,132.6201357,,,,,,,,,,,,
87,,7310460,1,20251227,1855,7,0,0,0,0,0,0,27,0,0,0,0,0,0,3,202512271855,35.20082803407034,132.459905,,,,,,,,,,,,
87,,7310470,1,20251227,1855,14,3,0,0,0,0,0,19,1,0,0,0,0,0,3,202512271855,35.1986450340675,132.455753,,,,,,,,,,,,
87,,7310610,1,20251227,1855,17,1,0,0,0,0,0,29,0,0,0,0,0,0,3,202512271855,35.49457003444746,134.1603,,,,,,,,,,,,
87,,7310620,1,20251227,1855,25,1,0,0,0,0,0,29,2,0,0,0,0,0,3,202512271855,35.50153003445631,134.0804,,,,,,,,,,,,
87,,7310630,1,20251227,1855,32,2,0,0,0,0,0,22,2,0,0,0,0,0,3,202512271855,35.49990003445423,134.0626,,,,,,,,,,,,
87,,7310640,1,20251227,1855,28,1,0,0,0,0,0,20,2,0,0,0,0,0,3,202512271855,35.50860003446527,134.0108,,,,,,,,,,,,
87,,7360010,1,20251227,1855,6,2,0,0,0,0,0,11,1,0,0,0,0,0,1,202512271855,35.032454033850506,134.387568,,,,,,,,,,,,
87,,7360020,1,20251227,1855,0,1,0,0,0,0,0,13,4,0,0,0,0,0,1,202512271855,35.07606803390771,134.346092,,,,,,,,,,,,
87,,7360030,1,20251227,1855,0,0,0,0,0,0,0,18,3,0,0,0,0,0,3,202512271855,35.238191034118756,134.286932,,,,,,,,,,,,
87,,7360040,1,20251227,1855,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202512271855,35.284722034178905,134.227547,,,,,,,,,,,,
87,,7360060,1,20251227,1855,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,202512271855,35.35362703426754,134.194581,,,,,,,,,,,,
87,,7360070,1,20251227,1855,0,0,0,0,0,0,0,17,1,0,0,0,0,0,1,202512271855,35.37911003430021,134.204798,,,,,,,,,,,,
87,,7360080,1,20251227,1855,17,4,0,0,0,0,0,0,0,0,0,0,0,0,1,202512271855,35.39104203431548,134.20339,,,,,,,,,,,,
87,,7360090,1,20251227,1855,20,2,0,0,0,0,0,22,1,0,0,0,0,0,1,202512271855,35.40772703433684,134.206955,,,,,,,,,,,,
87,,7360100,1,20251227,1855,19,1,0,0,0,0,0,15,0,0,0,0,0,0,1,202512271855,35.45862225662396,134.193141666666,,,,,,,,,,,,
87,,7360110,1,20251227,1855,3,3,0,0,0,0,0,5,2,0,0,0,0,0,1,202512271855,35.113784033957025,134.331458,,,,,,,,,,,,
88,,8110010,1,20251227,1855,10,0,0,0,0,0,0,13,2,0,0,0,0,0,3,202512271855,34.2207184500313,134.411544799804,,,,,,,,,,,,
88,,8110020,1,20251227,1855,60,6,0,0,0,0,0,56,8,0,0,0,0,0,3,202512271855,34.30277465209332,134.084776639938,,,,,,,,,,,,
88,,8110030,1,20251227,1855,68,3,0,0,0,0,0,63,3,0,0,0,0,0,3,202512271855,34.29671450737887,133.946895003318,,,,,,,,,,,,
88,,8110040,1,20251227,1855,44,0,0,0,0,0,0,46,2,0,0,0,0,0,3,202512271855,34.17417938671837,133.715951442718,,,,,,,,,,,,
88,,8110050,1,20251227,1855,31,2,0,0,0,0,0,26,1,0,0,0,0,0,3,202512271855,33.91236267641698,133.20324182510302,,,,,,,,,,,,
88,,8110060,1,20251227,1855,22,2,0,0,0,0,0,22,0,0,0,0,0,0,3,202512271855,33.82431235182997,132.984384298324,,,,,,,,,,,,
88,,8110070,1,20251227,1855,57,5,0,0,0,0,0,38,0,0,0,0,0,0,3,202512271855,34.28544169692582,134.00050163269,,,,,,,,,,,,
88,,8110080,1,20251227,1855,17,2,0,0,0,0,0,14,2,0,0,0,0,0,3,202512271855,34.10608825909625,133.799223303794,,,,,,,,,,,,
88,,8110090,1,20251227,1855,30,2,0,0,0,0,0,13,3,0,0,0,0,0,3,202512271855,34.028957826825085,133.828164339065,,,,,,,,,,,,
88,,8110100,1,20251227,1855,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,202512271855,33.950764901704936,133.764853477478,,,,,,,,,,,,
