地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
88,,8810850,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.42055603162157,133.301944,,,1,0,0,0,0,0,0,0,0,0
88,,8810880,1,20260130,625,0,0,0,,,,,2,0,0,,,,,3,202601300625,33.3074340314574,133.179556,,,0,0,0,0,0,0,0,0,0,0
88,,8810890,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.28855103142989,133.172023,,,1,0,0,0,0,0,0,0,0,0
88,,8810910,1,20260130,625,5,0,0,,,,,2,0,0,,,,,3,202601300625,33.266597031397886,133.171467,,,0,0,0,0,0,0,0,0,0,0
88,,8810920,1,20260130,625,0,0,0,,,,,1,0,0,,,,,3,202601300625,33.21880803132811,133.140708,,,0,0,0,0,0,0,0,0,0,0
88,,8810940,1,20260130,625,4,0,0,,,,,0,0,0,,,,,3,202601300625,33.0089042010197,132.9856986,,,0,0,0,0,0,0,0,0,0,0
88,,8810960,1,20260130,625,3,1,0,,,,,6,0,0,,,,,3,202601300625,32.97816103097427,132.889125,,,0,0,0,0,0,0,0,0,0,0
88,,8810970,1,20260130,625,4,1,0,,,,,3,0,0,,,,,3,202601300625,32.977644030973515,132.885636,,,0,0,0,0,0,0,0,0,0,0
88,,8811000,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.96687203095758,132.865489,,,1,0,0,0,0,0,0,0,0,0
88,,8811020,1,20260130,625,0,0,0,,,,,1,0,0,,,,,3,202601300625,32.96457803095418,132.816661,,,0,0,0,0,0,0,0,0,0,0
88,,8811040,1,20260130,625,8,0,0,,,,,6,0,0,,,,,3,202601300625,32.95833303094494,132.796389,,,0,0,0,0,0,0,0,0,0,0
88,,8811050,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.93641403091248,132.736475,,,1,0,0,0,0,0,0,0,0,0
88,,8811070,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.970303030962654,132.665209,,,1,0,0,0,0,0,0,0,0,0
88,,8811080,1,20260130,625,0,0,0,,,,,1,0,0,,,,,3,202601300625,32.95232903093605,132.60067,,,0,0,0,0,0,0,0,0,0,0
88,,8811090,1,20260130,625,2,0,0,,,,,0,2,0,,,,,3,202601300625,32.9541190309387,132.584276,,,0,0,0,0,0,0,0,0,0,0
88,,8811110,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.04654603107523,132.48536,,,1,0,0,0,0,0,0,0,0,0
88,,8811130,1,20260130,625,9,1,0,,,,,8,3,0,,,,,3,202601300625,33.0789110311229,132.49507,,,0,0,0,0,0,0,0,0,0,0
88,,8811140,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,33.11350003117377,132.518333,,,0,0,0,0,0,0,0,0,0,0
88,,8811150,1,20260130,625,3,1,0,,,,,3,0,0,,,,,3,202601300625,33.12469803119022,132.521282,,,0,0,0,0,0,0,0,0,0,0
88,,8811170,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,33.49517003172935,132.54537,,,0,0,0,0,0,0,0,0,0,0
88,,8811180,1,20260130,625,0,0,0,,,,,3,1,0,,,,,3,202601300625,33.15677703123728,132.5469,,,0,0,0,0,0,0,0,0,0,0
88,,8811190,1,20260130,625,0,0,0,,,,,5,0,0,,,,,3,202601300625,33.264024031394136,132.552651,,,0,0,0,0,0,0,0,0,0,0
88,,8811210,1,20260130,625,22,6,0,,,,,14,6,0,,,,,3,202601300625,33.23340003134943,132.559577,,,0,0,0,0,0,0,0,0,0,0
88,,8811220,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.21975503132949,132.55883,,,1,0,0,0,0,0,0,0,0,0
88,,8811230,1,20260130,625,26,9,0,,,,,7,1,0,,,,,3,202601300625,33.21400003132108,132.545961,,,0,0,0,0,0,0,0,0,0,0
88,,8811240,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,33.187563031282394,132.543219,,,0,0,0,0,0,0,0,0,0,0
88,,8811250,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.623917031914345,132.69675,,,1,0,0,0,0,0,0,0,0,0
88,,8811270,1,20260130,625,15,12,0,,,,,12,2,0,,,,,3,202601300625,33.65575003195989,132.708361,,,0,0,0,0,0,0,0,0,0,0
88,,8811300,1,20260130,625,13,8,0,,,,,13,1,0,,,,,3,202601300625,33.701111032024656,132.7075,,,0,0,0,0,0,0,0,0,0,0
88,,8811320,1,20260130,625,16,0,0,,,,,0,4,0,,,,,3,202601300625,33.99242782243679,133.6034113,,,0,0,0,0,0,0,0,0,0,0
88,,8811360,1,20260130,625,2,1,0,,,,,0,0,0,,,,,3,202601300625,34.015556032469206,133.77361100000002,,,0,0,0,0,0,0,0,0,0,0
88,,8811430,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.981944032422064,132.778333,,,1,0,0,0,0,0,0,0,0,0
88,,8811450,1,20260130,625,16,15,0,,,,,42,6,0,,,,,3,202601300625,33.98044403241997,133.057088,,,0,0,0,0,0,0,0,0,0,0
90,,10810400,1,20260130,625,13,0,0,,,,,0,0,0,,,,,3,202601300625,26.130710019906292,127.66514,,,0,,,,,,,,,
90,,10810410,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,26.11574001988149,127.66860000000001,,,0,,,,,,,,,
90,,10810420,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,26.09400001984549,127.71590000000002,,,0,,,,,,,,,
90,,10810430,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,26.128730019903006,127.75918999999999,,,0,,,,,,,,,
90,,10810440,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,26.140140019921905,127.77529,,,1,,,,,,,,,
89,,9810010,1,20260130,625,40,8,0,,,,,7,0,0,,,,,3,202601300625,33.86852803226232,130.79675,,,0,0,0,0,0,0,0,0,0,0
89,,9810020,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.835259032215276,130.608521,,,1,,,,,,,,,
89,,9810030,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.78978203215081,130.567337,,,0,0,0,0,0,1,1,1,1,0
89,,9810040,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.744955032087105,130.488242,,,1,,,,,,,,,
89,,9810050,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.73691203207566,130.478193,,,1,,,,,,,,,
89,,9810070,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.52600403177376,130.49557,,,1,,,,,,,,,
89,,9810080,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.51100303175216,130.511069,,,0,0,0,0,0,1,1,0,1,0
89,,9810090,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.510200031751005,130.520977,,,1,,,,,,,,,
89,,9810100,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.477797031704284,130.53932,,,1,,,,,,,,,
89,,9810110,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.44687903165964,130.541025,,,0,0,0,0,0,1,1,0,1,0
89,,9810120,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.33966203150427,130.525942,,,1,,,,,,,,,
89,,9810130,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.19870703129871,130.60119,,,1,,,,,,,,,
89,,9810140,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.170447031257325,130.617432,,,1,,,,,,,,,
89,,9810150,1,20260130,625,126,11,0,,,,,68,12,0,,,,,3,202601300625,33.86806903226167,130.775199,,,0,0,0,0,0,0,0,0,0,0
89,,9810160,1,20260130,625,37,13,0,,,,,,,,,,,,3,202601300625,33.86432503225638,130.74688,,,0,0,0,0,0,0,0,0,0,0
89,,9810170,1,20260130,625,45,7,0,,,,,53,6,0,,,,,3,202601300625,33.648732031949855,130.441499,,,0,0,0,0,0,0,0,0,0,0
89,,9810180,1,20260130,625,86,11,0,,,,,83,17,0,,,,,3,202601300625,33.61500003190157,130.438611,,,0,0,0,0,0,0,0,0,0,0
89,,9810190,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.4496850316637,130.546326,,,1,,,,,,,,,
89,,9810200,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.41916903161956,130.532642,,,1,0,0,0,0,0,0,0,0,0
89,,9810210,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.92737203089908,130.698429,,,1,0,0,0,0,0,0,0,0,0
89,,9810230,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.33541003001024,130.485852,,,1,0,0,0,0,0,0,0,0,0
89,,9810250,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.10065202965169,130.308808,,,1,0,0,0,0,0,0,0,0,0
89,,9810260,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.06933302960361,130.240833,,,1,0,0,0,0,0,0,0,0,0
89,,9810270,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.05996802958923,130.223169,,,1,,,,,,,,,
89,,9810280,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.00103302949858,130.195866,,,1,0,0,0,0,0,0,0,0,0
89,,9810290,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.77354502914685,130.301221,,,1,0,0,0,0,0,0,0,0,0
89,,9810300,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.752394029113987,130.297198,,,1,0,0,0,0,0,0,0,0,0
89,,9810310,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.671780028988586,130.334671,,,1,0,0,0,0,0,0,0,0,0
89,,9810320,1,20260130,625,20,5,0,,,,,18,3,0,,,,,3,202601300625,31.644384028945897,130.514685,,,0,0,0,0,0,0,0,0,0,0
89,,9810330,1,20260130,625,39,2,0,,,,,41,5,0,,,,,3,202601300625,31.593127028865894,130.55217,,,0,0,0,0,0,0,0,0,0,0
89,,9810340,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.774587029148464,130.294585,,,1,0,0,0,0,0,0,0,0,0
89,,9810350,1,20260130,625,,,,,,,,39,9,0,,,,,3,202601300625,31.586173028855043,130.521497,,,0,0,0,0,0,0,0,0,0,0
89,,9810360,1,20260130,625,33,6,0,,,,,17,10,0,,,,,3,202601300625,33.6356250319311,131.074923,,,0,0,0,0,0,0,0,0,0,0
89,,9810370,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.60811903189171,131.1134,,,1,0,0,0,0,0,0,0,0,0
89,,9810380,1,20260130,625,17,5,0,,,,,11,1,0,,,,,3,202601300625,33.55407703181414,131.25154,,,0,0,0,0,0,0,0,0,0,0
89,,9810390,1,20260130,625,10,4,0,,,,,13,6,0,,,,,3,202601300625,33.47356403169818,131.495973,,,0,0,0,0,0,0,0,0,0,0
89,,9810400,1,20260130,625,16,6,0,,,,,12,6,0,,,,,3,202601300625,33.4199570316207,131.549075,,,0,0,0,0,0,0,0,0,0,0
89,,9810410,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.35718603152971,131.497308,,,1,0,0,0,0,0,0,0,0,0
89,,9810420,1,20260130,625,32,4,0,,,,,97,12,0,,,,,3,202601300625,33.28844603142974,131.50415600000002,,,0,0,0,0,0,0,0,0,0,0
89,,9810430,1,20260130,625,24,1,0,,,,,14,1,0,,,,,3,202601300625,33.1773230312674,131.619615,,,0,0,0,0,0,0,0,0,0,0
89,,9810440,1,20260130,625,,,,,,,,39,8,0,,,,,3,202601300625,33.091164031140934,131.647172,,,0,0,0,0,0,0,0,0,0,0
89,,9810450,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.07813503112177,131.638559,,,1,,,,,,,,,
89,,9810460,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.03375103105637,131.689156,,,1,,,,,,,,,
89,,9810470,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.001599031008915,131.788698,,,1,,,,,,,,,
89,,9810480,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.95275303093668,131.841525,,,1,,,,,,,,,
89,,9810490,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.92192503089102,131.801353,,,1,,,,,,,,,
89,,9810500,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.84521503077709,131.718143,,,1,,,,,,,,,
89,,9810510,1,20260130,625,3,6,0,,,,,4,1,0,,,,,3,202601300625,33.53550003178742,131.301439,,,0,0,0,0,0,0,0,0,0,0
89,,9810520,1,20260130,625,,,,,,,,31,8,0,,,,,3,202601300625,33.17727003126732,131.636491,,,0,0,0,0,0,0,0,0,0,0
89,,9810530,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.76588703065887,131.69922,,,1,,,,,,,,,
89,,9810540,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.73308003060985,131.712307,,,1,,,,,,,,,
89,,9810550,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.680641030531355,131.69547,,,1,,,,,,,,,
89,,9810560,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.6162990304348,131.682165,,,1,,,,,,,,,
89,,9810570,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.58759103039164,131.676921,,,1,,,,,,,,,
89,,9810580,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.56240603035372,131.681538,,,1,,,,,,,,,
89,,9810590,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.512945030279155,131.682071,,,1,0,0,0,0,1,1,1,1,0
89,,9810600,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.505475030267874,131.671612,,,0,0,0,0,0,1,1,0,1,0
89,,9810610,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.48380003023514,131.65983,,,1,,,,,,,,,
89,,9810620,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.44750003018023,131.634167,,,1,,,,,,,,,
89,,9810630,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.34169203001978,131.615818,,,1,,,,,,,,,
89,,9810640,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.118920029679714,131.525151,,,1,0,0,0,0,1,1,0,1,0
89,,9810650,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.04093702955998,131.469141,,,1,0,0,0,0,1,1,0,1,0
89,,9810660,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.943136029409334,131.344339,,,1,0,0,0,0,0,0,0,0,0
89,,9810680,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.916759029368613,131.228421,,,1,0,0,0,0,0,0,0,0,0
89,,9810690,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.831007029235955,131.126939,,,1,0,0,0,0,0,0,0,0,0
89,,9810700,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.70972202904765,131.054167,,,1,0,0,0,0,0,0,0,0,0
89,,9810710,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,31.70997802904806,131.024809,,,1,0,0,0,0,0,0,0,0,0
89,,9810720,1,20260130,625,3,1,0,,,,,5,5,0,,,,,3,202601300625,31.661481028972545,130.889721,,,0,0,0,0,0,0,0,0,0,0
89,,9810730,1,20260130,625,38,9,0,,,,,13,10,0,,,,,3,202601300625,31.723242029068686,130.809578,,,0,0,0,0,0,0,0,0,0,0
89,,9810740,1,20260130,625,40,4,0,,,,,13,9,0,,,,,3,202601300625,33.30389903145224,130.368554,,,0,0,0,0,0,0,0,0,0,0
89,,9810750,1,20260130,625,47,3,0,,,,,40,9,0,,,,,3,202601300625,33.27419603140898,130.293549,,,0,0,0,0,0,0,0,0,0,0
89,,9810760,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.26474303139519,130.245086,,,1,0,0,0,0,0,0,0,0,0
89,,9810770,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.26041603138888,130.218458,,,1,0,0,0,0,0,0,0,0,0
89,,9810780,1,20260130,625,8,2,0,,,,,10,3,0,,,,,3,202601300625,33.23447503135101,130.18203100000002,,,0,0,0,0,0,0,0,0,0,0
89,,9810790,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.22225103133315,130.172161,,,1,0,0,0,0,0,0,0,0,0
89,,9810800,1,20260130,625,27,1,0,,,,,27,3,0,,,,,3,202601300625,33.219025031328435,130.143217,,,0,0,0,0,0,0,0,0,0,0
89,,9810810,1,20260130,625,23,1,0,,,,,17,5,0,,,,,3,202601300625,33.21595003132393,130.087452,,,0,0,0,0,0,0,0,0,0,0
89,,9810820,1,20260130,625,5,1,0,,,,,14,1,0,,,,,3,202601300625,33.21877403132806,130.052459,,,0,0,0,0,0,0,0,0,0,0
89,,9810830,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.207839031312076,130.047967,,,1,0,0,0,0,0,0,0,0,0
89,,9810840,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.07291503111407,129.960829,,,1,0,0,0,0,0,0,0,0,0
89,,9810850,1,20260130,625,45,2,0,,,,,26,6,0,,,,,3,202601300625,32.995999031000636,129.948701,,,0,0,0,0,0,0,0,0,0,0
89,,9810860,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.9044610308651,129.957531,,,1,0,0,0,0,0,0,0,0,0
89,,9810870,1,20260130,625,10,0,0,,,,,7,0,0,,,,,3,202601300625,32.8905010308444,129.971348,,,0,0,0,0,0,0,0,0,0,0
89,,9810880,1,20260130,625,1,1,0,,,,,18,2,0,,,,,3,202601300625,32.88569203083725,130.005514,,,0,0,0,0,0,0,0,0,0,0
89,,9810890,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.87494503082128,130.02412,,,1,0,0,0,0,0,0,0,0,0
89,,9810900,1,20260130,625,18,2,0,,,,,27,0,0,,,,,3,202601300625,32.83967403076884,130.024592,,,0,0,0,0,0,0,0,0,0,0
89,,9810910,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.19594003129466,129.977938,,,1,0,0,0,0,0,0,0,0,0
89,,9810920,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.191150031287656,129.943948,,,1,0,0,0,0,0,0,0,0,0
89,,9810930,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.18881403128423,129.9054,,,1,0,0,0,0,0,0,0,0,0
89,,9810940,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.97184603096493,131.383534,,,1,,,,,,,,,
89,,9810950,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.96828103095967,131.382552,,,1,,,,,,,,,
89,,9810960,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.96091703094877,131.248695,,,1,,,,,,,,,
89,,9810970,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.03288603105509,131.537821,,,1,,,,,,,,,
89,,9810980,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.00262303101042,131.45315500000004,,,1,,,,,,,,,
89,,9810990,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.96097103094884,131.244117,,,1,0,0,0,0,0,0,0,0,0
89,,9811000,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.93530403091085,131.035064,,,1,0,0,0,0,0,0,0,0,0
89,,9811010,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.87672503082393,130.954853,,,1,0,0,0,0,0,0,0,0,0
89,,9811020,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.614306030431806,130.462111,,,1,0,0,0,0,0,0,0,0,0
89,,9811030,1,20260130,625,0,0,0,,,,,1,1,0,,,,,3,202601300625,32.72539603059835,130.251342,,,0,0,0,0,0,0,0,0,0,0
89,,9811040,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,32.72077403059144,130.234748,,,0,0,0,0,0,0,0,0,0,0
90,,10810450,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,26.170060019971476,127.8265,,,0,,,,,,,,,
89,,9811050,1,20260130,625,9,1,0,,,,,24,0,0,,,,,3,202601300625,32.73587103061402,130.209003,,,0,0,0,0,0,0,0,0,0,0
89,,9811060,1,20260130,625,0,0,0,,,,,3,0,0,,,,,3,202601300625,32.808908030723025,130.149506,,,0,0,0,0,0,0,0,0,0,0
89,,9811070,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.836521030764146,130.094768,,,1,0,0,0,0,0,0,0,0,0
89,,9811080,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.83196203075736,130.053336,,,1,0,0,0,0,0,0,0,0,0
89,,9811090,1,20260130,625,5,0,0,,,,,0,0,0,,,,,3,202601300625,33.61888103190713,130.568781,,,0,0,0,0,0,0,0,0,0,0
89,,9811100,1,20260130,625,4,1,0,,,,,3,0,0,,,,,3,202601300625,33.61860003190672,130.579442,,,0,0,0,0,0,0,0,0,0,0
89,,9811110,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.62194303191151,130.588462,,,1,0,0,0,0,0,0,0,0,0
89,,9811120,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.65684603196145,130.750269,,,1,0,0,0,0,0,0,0,0,0
89,,9811130,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.6514250319537,130.761828,,,1,0,0,0,0,0,0,0,0,0
89,,9811140,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,33.64137503193933,130.764099,,,0,0,0,0,0,0,0,0,0,0
89,,9811150,1,20260130,625,26,7,0,,,,,18,6,0,,,,,3,202601300625,33.65331703195642,130.807798,,,0,0,0,0,0,0,0,0,0,0
89,,9811160,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.67846703199234,130.866756,,,1,,,,,,,,,
89,,9811180,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.6231190319132,130.671342,,,1,0,0,0,0,0,0,0,0,0
89,,9811190,1,20260130,625,2,4,0,,,,,30,4,0,,,,,3,202601300625,33.74379703208545,130.970335,,,0,0,0,0,0,0,0,0,0,0
89,,9811200,1,20260130,625,6,0,0,,,,,6,1,0,,,,,3,202601300625,33.54615303180275,130.159402,,,0,0,0,0,0,0,0,0,0,0
89,,9811210,1,20260130,625,7,0,0,,,,,4,1,0,,,,,3,202601300625,33.50948303174998,130.110769,,,0,0,0,0,0,0,0,0,0,0
89,,9811220,1,20260130,625,3,0,0,,,,,0,0,0,,,,,3,202601300625,33.501667031738705,130.069167,,,0,0,0,0,0,0,0,0,0,0
89,,9811230,1,20260130,625,71,2,0,,,,,20,0,0,,,,,3,202601300625,33.55094403180965,130.448556,,,0,0,0,0,0,0,0,0,0,0
89,,9811240,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,33.522842031769216,130.168427,,,0,0,0,0,0,0,0,0,0,0
89,,9811250,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,33.51344603175569,130.14563,,,0,0,0,0,0,0,0,0,0,0
89,,9811260,1,20260130,625,2,0,0,,,,,2,0,0,,,,,3,202601300625,33.45431303167039,130.042275,,,0,0,0,0,0,0,0,0,0,0
89,,9811270,1,20260130,625,15,1,0,,,,,9,2,0,,,,,3,202601300625,33.431110031636834,129.991737,,,0,0,0,0,0,0,0,0,0,0
89,,9811280,1,20260130,625,2,3,0,,,,,6,0,0,,,,,3,202601300625,33.348904031517684,129.933234,,,0,0,0,0,0,0,0,0,0,0
89,,9811290,1,20260130,625,0,0,0,,,,,0,0,0,,,,,3,202601300625,33.331844031492885,129.928169,,,0,0,0,0,0,0,0,0,0,0
89,,9811300,1,20260130,625,18,3,0,,,,,29,3,0,,,,,3,202601300625,33.268208031400235,129.88248900000002,,,0,0,0,0,0,0,0,0,0,0
89,,9811310,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.24091903136041,129.850727,,,1,0,0,0,0,0,0,0,0,0
89,,9811320,1,20260130,625,5,0,0,,,,,2,1,0,,,,,3,202601300625,33.45989003167844,130.040128,,,0,0,0,0,0,0,0,0,0,0
89,,9811330,1,20260130,625,14,2,0,,,,,5,3,0,,,,,3,202601300625,33.38450403156936,129.984455,,,0,0,0,0,0,0,0,0,0,0
89,,9811340,1,20260130,625,7,0,0,,,,,4,1,0,,,,,6,202601300625,33.31161503146347,130.070351,,,0,0,0,0,0,0,0,0,0,0
89,,9811350,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.304966031453795,130.076971,,,1,0,0,0,0,0,0,0,0,0
89,,9811360,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.29002103143203,130.168151,,,1,0,0,0,0,0,0,0,0,0
89,,9811370,1,20260130,625,9,3,0,,,,,10,0,0,,,,,3,202601300625,33.327444031486486,130.034833,,,0,0,0,0,0,0,0,0,0,0
89,,9811380,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.29362203143727,130.116435,,,1,0,0,0,0,0,0,0,0,0
89,,9811390,1,20260130,625,24,5,0,,,,,25,2,0,,,,,3,202601300625,33.03691103106103,129.918279,,,0,0,0,0,0,0,0,0,0,0
89,,9811400,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,32.90829103087079,130.661481,,,1,0,0,0,0,0,0,0,0,0
89,,9811410,1,20260130,625,7,0,0,,,,,0,0,0,,,,,3,202601300625,33.01722203103198,130.439722,,,0,0,0,0,0,0,0,0,0,0
89,,9811420,1,20260130,625,13,3,0,,,,,11,2,0,,,,,3,202601300625,33.05710503109079,130.465234,,,0,0,0,0,0,0,0,0,0,0
89,,9811430,1,20260130,625,,,,,,,,,,,,,,,3,202601300625,33.176714031266506,130.407839,,,1,0,0,0,0,0,0,0,0,0
89,,9811450,1,20260130,625,26,12,0,,,,,19,8,0,,,,,3,202601300625,33.01280003102545,130.425184,,,0,0,0,0,0,0,0,0,0,0
89,,9811460,1,20260130,625,9,5,0,,,,,21,6,0,,,,,3,202601300625,33.140861031213944,130.422417,,,0,0,0,0,0,0,0,0,0,0
89,,9811461,1,20260130,625,4,0,0,,,,,11,8,0,,,,,3,202601300625,33.184560031278004,130.387933,,,0,0,0,0,0,0,0,0,0,0
